SampleID,Actinobacteria,Bacteroides,Bacteroidetes,Bifidobacterium,Clostridium,Cyanobacteria,Firmicutes,Fusobacteria,Lactobacillus,Other,Prevotella,Proteobacteria,Tenericutes,Verrucomicrobia,Age,Sex
000014169.1261714,0.0016,0.4428,0.0932,0.0,0.0066,0.0,0.3392,0.0,0.0,0.0,0.0003,0.1001,0.0143,0.0019,61,0
000009433.1130132,0.0029,0.6108,0.0346,0.0002,0.0015,0.0,0.2195,0.0,0.0,0.0,0.0002,0.1303,0.0,0.0,47,0
000010230.1210715,0.0004,0.3949,0.3193,0.0,0.0017,0.0,0.1397,0.0003,0.0,0.0,0.001,0.1425,0.0,0.0002,71,0
000006685.1053901,0.01,0.6819,0.0509,0.0031,0.0002,0.0002,0.1639,0.0,0.0,0.0,0.0016,0.0308,0.0,0.0574,43,0
000002162.1130335,0.0065,0.2065,0.0625,0.0001,0.0019,0.0,0.4498,0.0001,0.0,0.0,0.0,0.2726,0.0,0.0,44,1
000011962.1210731,0.0008,0.6706,0.0022,0.0,0.0021,0.0003,0.2258,0.0,0.0,0.0,0.0008,0.0973,0.0,0.0001,46,1
000014064.1261696,0.0001,0.4704,0.0797,0.0045,0.0004,0.0,0.1102,0.0,0.0,0.0,0.0006,0.0275,0.0,0.3066,26,0
000014975.1261769,0.2268,0.0016,0.0008,0.0,0.0,0.0,0.1535,0.0001,0.0001,0.0001,0.0004,0.6166,0.0,0.0,69,1
000013830.1262072,0.0023,0.3558,0.1021,0.0503,0.0184,0.0,0.3819,0.0,0.0,0.0002,0.0011,0.0697,0.0041,0.0141,41,1
000011235.1257187,0.0013,0.0238,0.0049,0.0001,0.0027,0.0001,0.2172,0.0005,0.0004,0.0013,0.007,0.7404,0.0003,0.0,40,0
000009560.1130221,0.008,0.3719,0.0439,0.0008,0.0052,0.0003,0.5346,0.0,0.0,0.0001,0.0024,0.0155,0.0102,0.0071,62,0
000009542.1213009,0.091,0.2317,0.0733,0.0315,0.0014,0.0001,0.5519,0.0002,0.0014,0.0,0.0013,0.0159,0.0002,0.0001,32,1
000010834.1210689,0.0019,0.3073,0.1185,0.0007,0.0169,0.0,0.4874,0.0,0.0,0.0,0.02,0.0273,0.0,0.02,53,0
000016489.fixed160,0.0033,0.6038,0.041,0.0008,0.001,0.0001,0.2677,0.0002,0.0,0.0001,0.0078,0.0742,0.0,0.0,27,1
000003351.1131593,0.023,0.001,0.0008,0.0,0.0,0.0,0.0385,0.0007,0.0,0.0001,0.0006,0.9353,0.0,0.0,65,1
000007651.1213004,0.0007,0.1331,0.0201,0.0,0.0013,0.0,0.1209,0.0,0.0001,0.0001,0.0006,0.7228,0.0003,0.0,41,0
000001321.1131558,0.0195,0.4423,0.0467,0.0,0.0103,0.0,0.3736,0.0,0.0,0.0,0.0014,0.1054,0.0008,0.0,36,1
000001240.1053777,0.0016,0.0709,0.0171,0.0002,0.0005,0.0001,0.0718,0.0,0.0001,0.0,0.0002,0.8363,0.0,0.0012,33,0
000010565.fixed219,0.0015,0.4319,0.1,0.0,0.0023,0.0001,0.3981,0.0,0.0,0.0006,0.0009,0.037,0.0,0.0276,33,1
000010937.1212954,0.0012,0.3872,0.0761,0.0001,0.0015,0.0001,0.3519,0.0,0.0,0.0001,0.0008,0.1698,0.0,0.0112,58,0
000014225.1261799,0.185,0.0007,0.0078,0.0002,0.0,0.0001,0.2277,0.0017,0.0,0.0024,0.0009,0.5734,0.0001,0.0,37,1
000001620.1261743,0.0003,0.6453,0.0003,0.0001,0.0016,0.0,0.1307,0.0,0.0001,0.0,0.0008,0.2208,0.0,0.0,39,1
000015881.fixed159,0.0014,0.2921,0.0707,0.0002,0.0021,0.0093,0.3575,0.0001,0.0,0.0,0.0009,0.2376,0.0001,0.028,46,0
000015553.fixed837,0.0012,0.2015,0.1968,0.0068,0.0044,0.0,0.085,0.0002,0.0001,0.0001,0.0001,0.5034,0.0001,0.0003,44,1
000006818.1053813,0.0008,0.7363,0.0485,0.0004,0.0018,0.0002,0.1993,0.0002,0.0,0.0,0.0006,0.0119,0.0,0.0,39,0
000001580.1130206,0.0012,0.2498,0.0567,0.0365,0.0038,0.0,0.6336,0.0,0.0,0.0,0.0011,0.0173,0.0,0.0,73,0
000010939.1210542,0.0015,0.4326,0.0923,0.0,0.0028,0.0,0.3944,0.0,0.0,0.0,0.0011,0.0565,0.0026,0.0162,67,0
000010098.1210796,0.0243,0.0105,0.0048,0.0593,0.0014,0.0001,0.8174,0.0001,0.0021,0.0,0.0004,0.0793,0.0,0.0003,29,1
000012886.1210860,0.0014,0.4628,0.1992,0.0001,0.0013,0.0009,0.1849,0.0006,0.0,0.0011,0.0004,0.1457,0.0,0.0016,46,0
000014594.1259618,0.0196,0.0084,0.1046,0.0001,0.002,0.0,0.131,0.0012,0.0,0.0001,0.0902,0.6377,0.0008,0.0043,36,1
000013944.fixed2,0.0017,0.0839,0.2293,0.0088,0.0017,0.0,0.0953,0.0,0.0008,0.0009,0.0302,0.5462,0.0001,0.0011,62,1
000016221.fixed374,0.0014,0.3518,0.0867,0.0042,0.0026,0.0,0.5321,0.0,0.0,0.0003,0.0009,0.0185,0.0015,0.0,25,1
000015218.fixed1045,0.0343,0.0002,0.0178,0.0001,0.0,0.0,0.107,0.0068,0.0,0.0007,0.0049,0.8282,0.0,0.0,45,0
000013563.1261731,0.0034,0.4096,0.1013,0.0027,0.0026,0.0028,0.3956,0.0,0.0001,0.0009,0.0032,0.051,0.0,0.0268,53,0
000002329.1075830,0.0003,0.4096,0.0452,0.0022,0.002,0.0004,0.5043,0.0,0.0008,0.0004,0.0002,0.0165,0.0177,0.0004,47,0
000003423.1076028,0.0003,0.5507,0.0326,0.0,0.0031,0.0,0.3761,0.0,0.0,0.0,0.0307,0.0065,0.0,0.0,36,1
000003430.1075947,0.0012,0.1193,0.1203,0.0,0.0007,0.0005,0.4023,0.0,0.0,0.0,0.3279,0.0167,0.0092,0.0019,36,0
000001884.1076094,0.001,0.5327,0.0299,0.0002,0.0023,0.0,0.3582,0.0,0.0,0.0,0.0004,0.0013,0.0,0.074,67,1
000001089.1075745,0.0015,0.3625,0.0605,0.0042,0.0043,0.0,0.4955,0.0,0.0,0.0,0.0004,0.07,0.0002,0.0009,42,0
000001059.1075968,0.0011,0.0044,0.0159,0.0,0.0001,0.0,0.5133,0.0,0.0,0.0012,0.4508,0.0052,0.0,0.008,31,1
000002995.1076143,0.0301,0.0121,0.019,0.0433,0.0053,0.0057,0.8236,0.0,0.0,0.0034,0.0,0.0017,0.0001,0.0557,63,1
000002161.1053919,0.0015,0.4618,0.132,0.0008,0.0005,0.0003,0.3776,0.0,0.0001,0.0008,0.0002,0.0106,0.0,0.0138,44,0
000006850.1131613,0.0038,0.0901,0.1185,0.004,0.0252,0.0007,0.6849,0.0,0.0,0.0064,0.0009,0.0221,0.0037,0.0397,72,1
000001156.1130156,0.0352,0.0624,0.0516,0.0085,0.035,0.0,0.7008,0.0,0.0061,0.0007,0.0088,0.0187,0.0055,0.0667,52,0
000006114.1130329,0.0033,0.1734,0.005,0.0,0.0005,0.0,0.8077,0.0013,0.0,0.0,0.0001,0.0087,0.0,0.0,45,0
000002457.1130298,0.003,0.0066,0.005,0.0011,0.0034,0.0,0.9572,0.0,0.0,0.0016,0.0008,0.0023,0.0182,0.0008,81,1
000005948.1130006,0.0051,0.0221,0.0685,0.0009,0.0233,0.0005,0.8622,0.0001,0.0,0.0,0.0045,0.0086,0.0042,0.0,45,1
000001028.1213128,0.0003,0.2549,0.0809,0.0007,0.0048,0.0001,0.6028,0.0,0.0,0.0003,0.0288,0.0124,0.0014,0.0126,49,0
000003800.1213089,0.0018,0.2657,0.074,0.0004,0.0009,0.0001,0.5916,0.0001,0.0001,0.0016,0.0009,0.0088,0.0098,0.0442,41,0
000011119.1210964,0.0014,0.1326,0.0398,0.0,0.0025,0.0004,0.6213,0.0,0.0,0.0,0.0014,0.1982,0.0023,0.0001,58,0
000012911.1210628,0.0013,0.382,0.0295,0.0023,0.0027,0.0,0.5738,0.0001,0.0,0.0,0.0007,0.0049,0.0027,0.0,61,1
000011985.1210712,0.0008,0.4174,0.0471,0.0006,0.0037,0.0001,0.4593,0.0,0.0,0.0,0.0012,0.0489,0.0,0.0209,64,1
000011416.1257542,0.0002,0.186,0.0398,0.0124,0.0017,0.0005,0.7479,0.0,0.0,0.0,0.0023,0.0092,0.0,0.0,73,0
000002830.1257426,0.0023,0.2056,0.2066,0.0001,0.0001,0.0001,0.3681,0.0,0.0,0.0003,0.1494,0.0453,0.022,0.0001,58,1
000012113.1257271,0.0001,0.4214,0.2122,0.0002,0.0082,0.0,0.3334,0.0,0.0,0.0,0.0004,0.0007,0.0003,0.0231,28,0
000013425.1257324,0.0042,0.1847,0.056,0.0132,0.0038,0.0,0.6949,0.0001,0.0,0.0001,0.0019,0.0024,0.0,0.0387,56,1
000006680.1257085,0.0144,0.1587,0.0472,0.0,0.0121,0.0,0.69,0.0002,0.0,0.005,0.0102,0.0227,0.0072,0.0323,59,1
000011389.1257491,0.0007,0.4047,0.0931,0.0002,0.0022,0.0003,0.4285,0.0,0.0,0.0,0.0011,0.044,0.009,0.0162,32,0
000011149.1257119,0.0018,0.3169,0.0441,0.0001,0.0064,0.004,0.551,0.0001,0.0001,0.0011,0.0004,0.0428,0.0014,0.0298,66,0
000014790.1261993,0.0011,0.3973,0.1077,0.0135,0.002,0.0001,0.4644,0.0001,0.0,0.0003,0.0007,0.0123,0.0003,0.0002,31,0
000003196.1262092,0.0022,0.1105,0.136,0.0002,0.007,0.0004,0.4817,0.0002,0.0,0.0038,0.0005,0.2566,0.0008,0.0001,34,0
000013833.1261989,0.0008,0.4034,0.1084,0.0154,0.0042,0.0,0.4226,0.0,0.0084,0.0011,0.0013,0.0175,0.0,0.0169,40,0
000013009.1262027,0.0005,0.3766,0.0873,0.0026,0.0052,0.0003,0.4596,0.0,0.0,0.0002,0.0487,0.0106,0.0028,0.0056,62,1
000013764.fixed227,0.0008,0.3288,0.1577,0.0006,0.004,0.0009,0.4964,0.0,0.0002,0.0003,0.0004,0.0075,0.0021,0.0003,24,1
000015065.fixed267,0.0019,0.2709,0.215,0.0021,0.0015,0.0026,0.3502,0.0001,0.0,0.0106,0.0002,0.0483,0.0033,0.0933,71,0
000015305.fixed191,0.0042,0.1878,0.0576,0.0018,0.0134,0.0,0.6725,0.0008,0.0005,0.0001,0.0039,0.0522,0.004,0.0012,33,1
000015598.fixed37,0.002,0.4222,0.1205,0.0008,0.0023,0.0023,0.2799,0.0,0.0,0.0006,0.0551,0.1128,0.0015,0.0,20,0
000012044.fixed294,0.0138,0.1867,0.1039,0.0008,0.0034,0.0003,0.5433,0.0,0.0001,0.0009,0.0026,0.1313,0.0124,0.0005,46,0
000016703.fixed461,0.0015,0.2244,0.1846,0.0003,0.0039,0.0047,0.5266,0.0,0.0,0.0015,0.0004,0.0394,0.0068,0.0059,49,0
000017338.fixed778,0.0027,0.1077,0.0115,0.0013,0.0054,0.0006,0.8474,0.0002,0.0061,0.0007,0.0024,0.0081,0.0054,0.0005,66,1
000012976.fixed785,0.0021,0.2816,0.0487,0.0045,0.004,0.0039,0.543,0.0,0.0001,0.0001,0.0006,0.0304,0.0082,0.0728,43,0
000012248.fixed743,0.0034,0.1229,0.0952,0.0011,0.0032,0.0002,0.6644,0.0001,0.0,0.0015,0.0539,0.0196,0.0185,0.016,50,1
000014791.fixed933,0.0006,0.2512,0.1174,0.0007,0.0057,0.0,0.5096,0.0001,0.0,0.0,0.0964,0.0166,0.0017,0.0,39,1
000017281.fixed1060,0.0014,0.4163,0.1043,0.0,0.0032,0.0,0.3913,0.0002,0.0,0.0,0.0016,0.0156,0.0168,0.0493,41,0
000017282.fixed1018,0.0039,0.199,0.0759,0.0,0.0005,0.0,0.6953,0.0001,0.0,0.0,0.0003,0.0105,0.0001,0.0144,59,1
000001285.1075917,0.0318,0.3532,0.0516,0.0,0.0022,0.0001,0.5343,0.0,0.0004,0.0,0.0022,0.0079,0.0137,0.0026,46,0
000003439.1075896,0.0039,0.2643,0.0025,0.0023,0.0003,0.0,0.6189,0.0002,0.0002,0.0,0.006,0.0058,0.0,0.0956,48,0
000002503.1076368,0.0217,0.5162,0.0443,0.0001,0.002,0.0,0.2901,0.0,0.0004,0.0,0.0003,0.1019,0.0166,0.0064,20,1
000004891.1130079,0.003,0.3984,0.0354,0.0,0.0025,0.0,0.5264,0.0005,0.0,0.0004,0.0015,0.0133,0.0,0.0186,58,0
000004918.1130508,0.01,0.0996,0.067,0.0163,0.0005,0.0,0.7496,0.0,0.0073,0.0,0.0309,0.0012,0.0176,0.0,36,1
000009218.1213115,0.0023,0.409,0.1106,0.0001,0.0027,0.0004,0.4244,0.0002,0.0,0.0003,0.001,0.0411,0.0025,0.0054,51,0
000011116.1210680,0.0013,0.2315,0.0514,0.0,0.0037,0.0027,0.6273,0.0,0.0,0.0003,0.0012,0.0153,0.0152,0.0501,40,0
000012933.1210724,0.001,0.5751,0.1053,0.0001,0.0031,0.0006,0.2652,0.0,0.0,0.0003,0.0049,0.0406,0.0038,0.0,25,0
000012951.1257159,0.0003,0.3986,0.028,0.0001,0.0015,0.0001,0.5562,0.0014,0.0,0.0,0.0008,0.0115,0.0014,0.0001,27,0
000001917.1259718,0.0013,0.3729,0.1143,0.0025,0.0049,0.0,0.4677,0.0,0.0,0.0009,0.0002,0.0338,0.0001,0.0014,40,1
000011191.1261703,0.0007,0.2554,0.1308,0.0081,0.0012,0.0001,0.522,0.0,0.0,0.0,0.0019,0.0784,0.0,0.0014,31,0
000015284.fixed53,0.0015,0.1516,0.0405,0.0275,0.0012,0.0,0.5351,0.0,0.0,0.0001,0.2367,0.0054,0.0,0.0004,60,1
000016700.fixed458,0.0003,0.2765,0.2142,0.0001,0.0113,0.0126,0.3797,0.0002,0.0,0.0014,0.0016,0.1,0.0016,0.0005,49,0
000001100.1075827,0.0044,0.1417,0.0253,0.0,0.0002,0.0008,0.4131,0.0,0.0,0.0,0.3975,0.0129,0.0041,0.0,41,0
000001911.1076144,0.0014,0.224,0.133,0.0,0.0025,0.0,0.6341,0.0,0.0001,0.0,0.0019,0.003,0.0,0.0,46,0
000003895.1076443,0.0009,0.4455,0.0384,0.0018,0.003,0.0,0.4337,0.0,0.0,0.0,0.0002,0.0182,0.0,0.0583,40,0
000005648.1076376,0.0065,0.0096,0.027,0.0001,0.0032,0.0,0.2566,0.0,0.0,0.0016,0.0597,0.6121,0.0061,0.0175,63,0
000002369.1053841,0.0024,0.0468,0.0125,0.0124,0.0005,0.0004,0.3313,0.0001,0.0003,0.0,0.5087,0.0846,0.0,0.0,27,1
000006135.1131744,0.0239,0.3563,0.0357,0.04,0.0094,0.0004,0.5182,0.0,0.0,0.0,0.0013,0.0147,0.0,0.0001,56,1
000002059.1213100,0.0002,0.2909,0.1095,0.0026,0.0036,0.0,0.5572,0.0,0.0,0.0003,0.0003,0.0249,0.0104,0.0001,18,0
000014233.1262090,0.0018,0.3125,0.0903,0.0032,0.0015,0.0,0.5054,0.0001,0.0001,0.0,0.0007,0.0208,0.0513,0.0123,35,0
000014198.1261873,0.0025,0.396,0.0614,0.0388,0.0057,0.0,0.4834,0.0004,0.0003,0.0,0.0024,0.0034,0.0057,0.0,51,0
000014310.1261736,0.0045,0.2818,0.0848,0.0009,0.0077,0.0005,0.5429,0.0001,0.0,0.0001,0.003,0.0189,0.0482,0.0066,47,1
000014317.1261861,0.0007,0.4734,0.0909,0.0006,0.0058,0.0,0.3486,0.0,0.0,0.0,0.064,0.0075,0.0084,0.0001,47,1
000014197.fixed305,0.0022,0.1596,0.0744,0.0009,0.0084,0.0002,0.5357,0.0002,0.0002,0.0019,0.1638,0.0412,0.0112,0.0001,47,0
000016702.fixed460,0.0009,0.2077,0.1578,0.0005,0.0036,0.0095,0.5145,0.0,0.0,0.0014,0.0003,0.0914,0.0113,0.0011,49,0
000003240.1076241,0.0042,0.0645,0.0372,0.0003,0.0063,0.0001,0.8288,0.0003,0.0,0.0002,0.0189,0.0332,0.006,0.0,68,0
000009129.1130217,0.0035,0.4441,0.0792,0.0011,0.0191,0.0,0.3792,0.0,0.0021,0.0,0.0038,0.0678,0.0001,0.0,40,1
000014270.1261645,0.0034,0.3756,0.1069,0.0039,0.0021,0.0002,0.3914,0.0031,0.0,0.0003,0.0351,0.0729,0.0015,0.0036,41,1
000016262.fixed402,0.008,0.0642,0.0281,0.0113,0.0059,0.0001,0.8314,0.0001,0.0001,0.0003,0.0206,0.0082,0.0217,0.0,56,1
000013427.1257531,0.001,0.1026,0.0033,0.0073,0.0082,0.0,0.8215,0.0,0.0,0.0,0.0001,0.023,0.0,0.033,68,1
000013215.1257383,0.0009,0.518,0.0852,0.0042,0.0013,0.0,0.3755,0.0,0.0004,0.0,0.0039,0.0096,0.0,0.001,37,1
000001487.1075942,0.002,0.3731,0.1663,0.0019,0.0034,0.0019,0.4372,0.0,0.0,0.0,0.0013,0.0119,0.0009,0.0001,30,1
000001378.1053850,0.0021,0.3947,0.0727,0.0,0.002,0.0027,0.4952,0.0,0.0001,0.0,0.0008,0.0282,0.0,0.0015,22,0
000010111.1210737,0.0045,0.167,0.1159,0.0,0.0079,0.0,0.578,0.0189,0.0,0.0008,0.0534,0.0084,0.0033,0.0419,67,1
000013151.1257416,0.0024,0.2862,0.1059,0.0003,0.0013,0.0005,0.4153,0.0,0.0462,0.0015,0.022,0.0408,0.0,0.0776,64,1
000006681.1257305,0.0048,0.3216,0.0803,0.0,0.0116,0.0,0.5135,0.0,0.0,0.0051,0.0034,0.04,0.0094,0.0103,59,1
000006105.1257481,0.0002,0.5987,0.1883,0.0014,0.0019,0.0,0.1651,0.0,0.0,0.0,0.0021,0.0261,0.0001,0.0161,56,1
000011388.1261713,0.0022,0.2631,0.1432,0.011,0.0016,0.0,0.4081,0.0001,0.0,0.0,0.0008,0.0317,0.0094,0.1288,32,0
000014330.1261725,0.0065,0.0841,0.0542,0.0015,0.013,0.0012,0.8081,0.0002,0.004,0.0004,0.0003,0.024,0.0024,0.0001,41,0
000015161.fixed41,0.0016,0.552,0.1273,0.0003,0.0016,0.0001,0.2772,0.0,0.0,0.0,0.0059,0.0279,0.0061,0.0,60,1
000001128.1075750,0.0015,0.496,0.0644,0.0058,0.0,0.0,0.4226,0.0,0.0,0.0,0.0015,0.0082,0.0,0.0,35,0
000002437.1076448,0.002,0.37,0.0073,0.0002,0.0003,0.0,0.5525,0.0001,0.0002,0.0,0.0001,0.031,0.0001,0.0362,41,0
000001540.1213103,0.0263,0.3838,0.0083,0.0077,0.0007,0.0002,0.5604,0.0001,0.0015,0.0,0.0057,0.0053,0.0,0.0,43,1
000002471.1075930,0.002,0.4469,0.073,0.0027,0.0054,0.0,0.4646,0.0,0.0,0.0,0.0011,0.0038,0.0,0.0005,61,1
000001661.1075770,0.0052,0.066,0.0212,0.0021,0.004,0.0005,0.7907,0.0003,0.0002,0.0,0.1057,0.0013,0.0023,0.0005,38,0
000006728.1131584,0.0008,0.5876,0.0479,0.0,0.0021,0.0004,0.3594,0.0,0.0,0.0,0.0006,0.0012,0.0,0.0,42,1
000004234.1075991,0.0089,0.3499,0.1061,0.0012,0.0017,0.001,0.4322,0.0,0.0,0.0002,0.0159,0.0812,0.0008,0.0009,57,1
000003287.1076025,0.0014,0.2552,0.052,0.0025,0.0079,0.0004,0.6166,0.0,0.0001,0.0,0.0051,0.0042,0.0198,0.0348,27,0
000011018.1257161,0.0035,0.2611,0.033,0.0041,0.006,0.0001,0.6227,0.0002,0.0001,0.0,0.0482,0.0178,0.0031,0.0001,45,1
000016701.fixed459,0.0008,0.1515,0.1977,0.0006,0.0076,0.0077,0.5676,0.0002,0.0001,0.0012,0.0003,0.0577,0.0054,0.0016,49,0
000017185.fixed532,0.0031,0.1493,0.0538,0.0012,0.0035,0.0013,0.6519,0.0001,0.0002,0.0003,0.0753,0.0141,0.043,0.0029,47,0
000001252.1076247,0.0128,0.4283,0.0005,0.0049,0.0018,0.0,0.2449,0.0,0.0,0.0,0.0057,0.3009,0.0,0.0002,28,1
000013107.1257252,0.0004,0.4201,0.0065,0.0,0.0021,0.0058,0.5419,0.0001,0.0001,0.0,0.0012,0.0086,0.0041,0.0091,50,0
000005163.1076142,0.0003,0.2549,0.0567,0.0,0.0012,0.0002,0.3425,0.0,0.0,0.0,0.2966,0.0147,0.0015,0.0314,28,1
000006795.1053877,0.002,0.2242,0.038,0.0029,0.0037,0.0001,0.6911,0.0,0.0003,0.0004,0.0025,0.0258,0.0089,0.0001,43,0
000005754.1131771,0.0079,0.3763,0.0904,0.003,0.0043,0.0,0.4099,0.0,0.0,0.0002,0.0021,0.1048,0.0004,0.0007,53,0
000009413.1131600,0.003,0.1783,0.0008,0.0011,0.0032,0.0002,0.2942,0.0001,0.0006,0.0,0.3355,0.1094,0.0,0.0736,76,0
000002489.1131666,0.0208,0.2009,0.0291,0.0265,0.007,0.0002,0.7061,0.0,0.0,0.0002,0.0002,0.009,0.0,0.0,27,1
000010869.1210765,0.0014,0.3945,0.0625,0.0223,0.0007,0.0001,0.4865,0.0001,0.0001,0.0002,0.0016,0.028,0.0,0.002,43,1
000013081.1210582,0.0002,0.5388,0.1054,0.0003,0.0003,0.0,0.2357,0.0002,0.0,0.0,0.0004,0.0365,0.0002,0.082,64,0
000012229.1257080,0.0025,0.236,0.0692,0.0012,0.0099,0.0,0.6481,0.0,0.0001,0.0009,0.0015,0.0165,0.0039,0.0102,67,0
000012393.1257261,0.0104,0.1921,0.0639,0.0003,0.0148,0.0,0.5097,0.0,0.0,0.0032,0.1766,0.0058,0.0231,0.0001,41,1
000011993.1257379,0.0049,0.2629,0.0287,0.0019,0.0004,0.0008,0.6061,0.0,0.0013,0.0,0.0016,0.0572,0.0148,0.0194,57,0
000013357.1257317,0.0007,0.3949,0.1088,0.0025,0.0002,0.0021,0.4672,0.0,0.0,0.0024,0.0038,0.0112,0.0001,0.0061,70,1
000010875.1261781,0.0013,0.4789,0.0089,0.0,0.0001,0.0,0.4424,0.0,0.0,0.0,0.0004,0.0679,0.0,0.0001,53,1
000013925.1261716,0.0013,0.1289,0.1417,0.0001,0.0038,0.0001,0.6505,0.0,0.0,0.0,0.0008,0.0129,0.0023,0.0576,67,1
000015450.fixed46,0.0021,0.4688,0.0984,0.0003,0.0027,0.004,0.4027,0.0,0.0001,0.0002,0.0004,0.0122,0.0044,0.0037,63,1
000003551.1130425,0.1475,0.0007,0.1925,0.0,0.0,0.0,0.0311,0.0,0.0,0.0,0.0001,0.628,0.0,0.0001,69,0
000001038.1075956,0.0327,0.1758,0.0852,0.0,0.0045,0.0002,0.6585,0.0,0.0,0.0009,0.0001,0.0241,0.0144,0.0036,58,0
000003458.1076087,0.0005,0.2164,0.0319,0.0266,0.0035,0.0,0.7103,0.0,0.0011,0.0,0.0016,0.0076,0.0004,0.0001,27,0
000001570.1076416,0.0021,0.5164,0.0668,0.0001,0.0015,0.0,0.3682,0.0003,0.0,0.0,0.0011,0.0412,0.0,0.0023,44,0
000001347.1076248,0.0485,0.2627,0.0815,0.0,0.0004,0.0,0.4537,0.0,0.0001,0.0002,0.0865,0.0663,0.0,0.0001,44,1
000009148.1213122,0.0066,0.0624,0.0441,0.0454,0.0022,0.0002,0.7923,0.0001,0.0,0.0001,0.0004,0.0009,0.0,0.0453,44,1
000001605.1257298,0.0018,0.1915,0.0131,0.0108,0.0003,0.0008,0.3549,0.0,0.0002,0.0119,0.0003,0.0074,0.0004,0.4066,56,0
000012004.1257107,0.0048,0.361,0.0989,0.0001,0.0023,0.0001,0.4263,0.0,0.0,0.001,0.0718,0.0301,0.0022,0.0014,54,0
000012092.1257275,0.003,0.1722,0.0943,0.0022,0.0018,0.0022,0.4934,0.0001,0.0005,0.124,0.0526,0.0281,0.0117,0.0139,56,1
000014222.1257399,0.0009,0.3285,0.0741,0.0227,0.0,0.0,0.4327,0.0025,0.0001,0.0001,0.0938,0.0446,0.0,0.0,22,0
000006067.1262073,0.0009,0.1653,0.0207,0.0115,0.0018,0.0,0.6124,0.0001,0.0,0.0,0.1013,0.0385,0.0072,0.0403,59,1
000016285.fixed425,0.0029,0.1768,0.0365,0.0013,0.0065,0.002,0.7111,0.0001,0.0001,0.0,0.0053,0.0493,0.0077,0.0004,23,1
000016235.fixed386,0.0043,0.3244,0.1045,0.0002,0.0024,0.0201,0.4868,0.0,0.0,0.0,0.0017,0.0471,0.0057,0.0028,23,1
000016239.fixed390,0.0016,0.249,0.0641,0.0004,0.0058,0.0003,0.651,0.0001,0.0,0.0,0.0,0.025,0.0021,0.0006,23,1
000016236.fixed387,0.0022,0.346,0.0585,0.0005,0.0032,0.0027,0.5404,0.0,0.0,0.0001,0.0009,0.031,0.0129,0.0016,23,1
000016288.fixed428,0.0016,0.3609,0.0741,0.0,0.0021,0.0042,0.517,0.0,0.0001,0.0,0.0035,0.0352,0.0009,0.0004,23,1
000016433.fixed443,0.002,0.3374,0.1898,0.0004,0.0015,0.0009,0.2819,0.0001,0.0,0.0006,0.0061,0.1703,0.0014,0.0076,73,0
000016289.fixed429,0.0033,0.3619,0.122,0.0007,0.0023,0.0162,0.4104,0.0003,0.0,0.0002,0.0148,0.0545,0.0054,0.008,23,1
000002262.1076020,0.002,0.2535,0.1196,0.0,0.0012,0.0018,0.4646,0.0,0.0,0.0017,0.1075,0.0415,0.0001,0.0065,52,1
000012399.1210841,0.0015,0.1665,0.0085,0.006,0.0254,0.0003,0.7566,0.0,0.0,0.0016,0.0006,0.0034,0.0269,0.0027,50,1
000005761.1257470,0.0009,0.2874,0.0964,0.004,0.001,0.0031,0.5641,0.0,0.0001,0.0,0.0005,0.016,0.0,0.0265,31,1
000013130.1210668,0.0025,0.3339,0.2183,0.0021,0.0004,0.0083,0.4081,0.0,0.0,0.0,0.0016,0.0114,0.0095,0.0039,44,0
000006040.1210813,0.0009,0.4257,0.0762,0.0,0.0413,0.0016,0.2307,0.0,0.0,0.0001,0.0003,0.1271,0.0018,0.0943,40,0
000013465.1262066,0.0009,0.3963,0.1264,0.0004,0.002,0.0029,0.4583,0.0,0.0,0.0,0.0007,0.0105,0.0003,0.0013,65,0
000003843.1262003,0.0013,0.1571,0.1064,0.0038,0.0116,0.0,0.3835,0.0001,0.0001,0.0003,0.1831,0.0953,0.031,0.0264,38,1
000013795.fixed243,0.0039,0.257,0.2089,0.001,0.001,0.0,0.4318,0.0,0.0025,0.0064,0.0004,0.0328,0.0012,0.0531,77,0
000015639.fixed730,0.0008,0.201,0.1026,0.0016,0.0388,0.0005,0.528,0.0,0.0,0.0021,0.0009,0.0723,0.0066,0.0448,78,0
000018031.fixed566,0.0086,0.2191,0.0397,0.0005,0.0121,0.0002,0.5564,0.0,0.0014,0.0238,0.0005,0.0877,0.0453,0.0047,57,0
000013697.fixed302,0.052,0.4232,0.0803,0.0404,0.0006,0.0,0.3522,0.0001,0.0001,0.0,0.0111,0.0386,0.0,0.0014,26,1
000001765.1076173,0.004,0.1796,0.0043,0.0002,0.0029,0.0,0.7247,0.0,0.0,0.0,0.0002,0.0376,0.0001,0.0464,49,1
000003442.1076242,0.0008,0.3829,0.0381,0.0013,0.0034,0.0001,0.5581,0.0,0.0,0.0,0.0002,0.0035,0.011,0.0006,63,0
000005655.1076197,0.0045,0.3488,0.056,0.0616,0.0004,0.0,0.5232,0.0,0.0003,0.0003,0.0006,0.0043,0.0,0.0,33,0
000002112.1131864,0.0125,0.2259,0.023,0.0023,0.0004,0.0,0.7278,0.0,0.0,0.0,0.0028,0.0053,0.0,0.0,57,1
000009655.1130528,0.0012,0.2018,0.2502,0.002,0.0467,0.0016,0.3254,0.0001,0.0,0.0006,0.0004,0.1361,0.0339,0.0,57,0
